id;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;quality
1fa2d359-68a7-45fb-a0bd-6d2d1e4f51d5;2.8;0.034;15.0;85.0;0.99;3.28;0.51;6
7d1c7f0f-e18c-4d2d-80fb-19e997b2cf06;4.6;0.042;19.0;101.0;0.9946;3.31;0.42;6
301fd979-b987-4eaf-94e6-ff07f7c7bd6a;4.5;0.039;17.0;116.0;0.9907;3.42;0.9;7
21b9d2d0-3e1c-4a1e-8e27-5fba95ba2af3;1.6;0.039;27.0;98.0;0.9898;3.09;0.46;7
41cdc0b0-fccf-4dad-898d-f3d2079363e8;1.2;0.044;12.0;143.0;0.9918;3.2;0.48;7
b940bc91-8080-4062-807a-9577b2135111;13.1;0.05;35.0;200.0;0.9986;3.04;0.46;7
fe271b83-3ef5-4bc3-b24f-ad297cd1d8e9;13.1;0.05;35.0;200.0;0.9986;3.04;0.46;7
c23ac0a1-5c11-4331-8640-abfb40d3b6d4;5.7;0.035;32.0;83.0;0.9928;3.19;0.46;6
2c84fe01-6a9b-49fc-82bc-906e8045ecb8;13.1;0.05;35.0;200.0;0.9986;3.04;0.46;7
c590e77f-ac78-45a4-9075-89fc22c8e673;12.6;0.052;57.0;222.0;0.9979;3.17;0.52;6
e091b111-ca0e-493b-ab97-1bc42568d08f;5.4;0.044;31.0;122.0;0.994;3.3;0.5;8
aaf1138b-c219-47c3-829c-a90a2a3c9e9e;2.2;0.044;29.0;128.0;0.9937;3.34;0.64;8
f9388a53-903a-463f-a47d-37b862cb2c57;6.6;0.043;11.0;73.0;0.9938;2.9;0.38;5
3ace83a6-86fe-4b56-90f2-3b9d3d8cea99;6.9;0.069;9.0;117.0;0.9942;3.15;0.35;4
f075f325-6850-45ee-ba9b-44eaa7d7e497;6.8;0.034;12.0;90.0;0.9944;3.01;0.38;8
5ddae5fd-72fc-4864-b08a-f0b4d23f16e8;3.6;0.033;16.0;78.0;0.993;2.91;0.78;6
cb57bc70-5c74-48fa-b524-7775d81b9417;13.1;0.05;35.0;200.0;0.9986;3.04;0.46;7
3842b016-5608-4b5e-8034-6d1e2887e083;1.2;0.04;29.0;118.0;0.9932;3.14;0.41;6
4c09665e-a51b-4d20-a8ae-05dda34d960e;5.9;0.037;39.0;97.0;0.9934;3.31;0.4;6
e8b5fa5b-debb-4013-81d7-9c27eac1622f;5.7;0.035;32.0;83.0;0.9928;3.19;0.46;6
db095dfc-e378-4249-a7f3-6fce37edd23c;4.1;0.035;26.0;155.0;0.9925;3.25;0.79;8
92aa301d-91f9-464a-994a-2c74087cb099;7.1;0.042;22.0;124.0;0.9944;3.14;0.41;6
472e8b08-4855-4d5c-9029-8c916593c290;1.4;0.037;55.0;130.0;0.9909;3.29;0.38;6
71a5c978-2a9b-41b4-957e-97525c90b2fe;0.8;0.038;22.0;63.0;0.9932;3.36;0.36;5
af1fa58e-68cf-4666-aad1-7f11788cfa01;1.3;0.045;16.0;128.0;0.9934;3.36;0.6;6
a8b647d1-c9e3-4d7a-9226-2de4c6f139de;15.55;0.057;35.5;366.5;1.0001;3.04;0.63;3
35172ede-5223-429b-9119-74e04428603e;1.0;0.044;18.0;132.0;0.992;3.13;0.55;5
3bdf4857-b9a4-4f58-9024-87521c0a2ae8;1.6;0.04;27.0;103.0;0.9916;3.07;0.4;7
a047b0cf-d3de-4879-9882-21cdd0a02bab;11.8;0.042;29.0;137.0;0.998;3.1;0.34;4
906b2283-7675-47ef-8e14-bddf38220124;4.5;0.047;17.0;90.0;0.9919;3.27;0.37;6
1f25f2c2-4951-40ef-b8b7-1ca13ae00d0a;1.1;0.051;25.0;105.0;0.9925;3.32;0.47;5
c402f0a1-ba40-402d-8d24-1d475f1ef49a;10.0;0.056;36.0;225.0;0.9977;3.06;0.43;4
31aa7a4f-f6c5-489f-97e1-c70d6cee2a81;7.1;0.042;22.0;124.0;0.9944;3.14;0.41;6
b6eaed58-1f74-42a6-84f4-2c17ff121b29;0.9;0.052;26.0;128.0;0.991;3.25;0.35;6
d9a19043-26c4-4c30-a55d-212d2a6b9d2f;1.0;0.045;34.0;140.0;0.99;3.05;0.34;6
662eae8b-3ee2-4a3f-ac04-0f74ace4737a;1.1;0.042;35.0;156.0;0.9917;3.13;0.55;5
44c0b28d-f67d-4668-b07a-5df70f429483;1.1;0.033;28.0;81.0;0.9923;3.0;0.68;7
f69d6f9d-8c24-4ac0-a592-121302ff8380;1.5;0.051;18.0;87.0;0.9928;3.3;0.46;5
dfee8d88-965d-4775-978c-100e3ada6dbf;1.0;0.048;8.0;119.0;0.9923;3.0;0.31;4
707b8e9b-8234-4781-ab22-d2a770f9c291;1.5;0.051;18.0;87.0;0.9928;3.3;0.46;5
015f3e42-4b21-4fc5-a00f-11cfad74096b;2.9;0.03;16.0;94.0;0.9902;3.1;0.49;7
313ccc71-dc7d-4c54-b018-90e770b823f0;1.2;0.031;32.0;99.0;0.9893;3.07;0.33;6
44f50604-297a-4216-a0f1-85aca254601a;1.1;0.042;35.0;156.0;0.9917;3.13;0.55;5
58bd6200-6bf5-413a-aef9-6af748c09167;14.2;0.053;19.0;94.0;0.9982;3.17;0.5;5
a1b45229-cf5e-48c3-8a68-e17a56ba281b;17.85;0.051;51.0;243.0;1.0005;2.99;0.7;5
240ca1c6-5104-43ef-b970-99c8f43f48ae;1.1;0.033;28.0;81.0;0.9923;3.0;0.68;7
1be0458d-9eed-416f-a626-c2238f29c6c5;7.1;0.05;67.0;210.0;0.9951;3.23;0.34;5
76db426f-d9b9-4225-b85d-86120cab9bd3;7.6;0.052;67.0;226.0;0.9956;3.16;0.47;5
32e5c04d-27ba-4f0d-8427-24da94bcb9d9;13.6;0.05;56.0;162.0;0.998;3.03;0.44;5
efb98144-c115-42ed-a2fe-15129bba6e0b;1.4;0.057;17.0;117.0;0.9928;3.16;0.35;5
1e1535e0-eab4-4aa4-a8d4-717b36e933d8;1.2;0.061;27.0;117.0;0.9938;3.08;0.34;5
88dbb9e5-0ec3-4881-9bcd-aaf8508bdb9d;5.3;0.04;34.0;125.0;0.9914;3.24;0.4;6
1b88cb37-9381-4a44-9467-7a68c0c00fb9;13.0;0.033;37.0;158.0;0.9955;3.14;0.35;6
01125fba-c3f0-483f-93ba-af2986ee86f1;4.45;0.044;33.0;130.0;0.9924;3.25;0.42;6
00b1f1ea-bfb9-48ee-bffc-e1e5965175b0;1.2;0.063;35.0;92.0;0.9911;3.38;0.42;6
67fa71d0-433b-4e2d-8356-6924adf1a58e;1.2;0.055;18.0;150.0;0.9917;3.23;0.47;6
0c11ea2e-c7e1-4c91-862d-52c397731c09;1.2;0.055;18.0;150.0;0.9917;3.23;0.47;6
5ec9273a-e7e5-43b8-9b20-96bb9ac10033;6.6;0.036;49.0;172.0;0.9932;3.2;0.27;6
e5deefbb-0791-4f64-af3e-5590b21aef56;13.0;0.033;37.0;158.0;0.9955;3.14;0.35;6
e98b5847-2e26-4f0e-b9a5-ed300403b5b1;1.1;0.048;11.0;138.0;0.9929;3.01;0.42;5
0ef533c5-cf44-4467-b3b2-0c1ad0b6c9ab;13.0;0.033;37.0;158.0;0.9955;3.14;0.35;6
73f69724-e08a-4be2-834b-88b89ac4b634;14.0;0.034;37.0;156.0;0.9958;3.14;0.38;7
600813e4-3e0d-4bd8-9752-1e1320078183;19.8;0.054;50.0;231.0;1.0012;2.99;0.54;5
ebe426e9-341b-4fff-b459-d628f2826917;11.2;0.069;44.0;150.0;0.9968;3.0;0.81;5
71b0f23c-0bac-40f3-ae14-42f301656ef5;1.2;0.063;35.0;92.0;0.9911;3.38;0.42;6
c1eb759d-c91c-4f8e-8bab-ba854635598f;4.45;0.044;33.0;130.0;0.9924;3.25;0.42;6
bfa42ac1-5648-4ce7-aeb8-b5dda34fd527;2.7;0.044;42.0;144.0;0.991;3.31;0.41;6
d3db2028-465c-4529-9f60-4f8f126e0824;4.5;0.048;27.0;133.0;0.9946;3.24;0.42;6
459577ab-8145-4975-959b-f11cf84befcc;3.6;0.05;29.0;128.0;0.9928;3.28;0.4;6
b5bf7cf8-f03e-493b-a735-4f51ce481631;5.4;0.048;54.0;164.0;0.9946;3.56;0.44;6
a847ef73-f58e-452f-a341-19bdd3ad448f;1.2;0.055;18.0;150.0;0.9917;3.23;0.47;6
f8365821-3cfc-405a-a452-e339850ae410;1.2;0.051;11.0;137.0;0.9918;3.06;0.46;6
c01ae1ca-0b71-4615-b807-f1fc72f17c5c;9.1;0.031;46.0;151.0;0.9926;3.16;0.27;8
4beaa154-af6f-45df-8765-833c68e557a6;0.8;0.044;19.0;163.0;0.9931;3.46;0.53;5
6402c794-ea34-484a-b46e-062e277925f2;6.6;0.036;49.0;172.0;0.9932;3.2;0.27;6
b14da34c-8096-43d9-947d-15caa1365e50;3.0;0.03;30.0;96.0;0.9903;3.13;0.39;7
6baca168-7a09-4082-a3b8-301722ee2c90;1.6;0.046;15.0;60.0;0.9928;3.19;0.39;5
aa68ceac-18ba-4752-9e36-fb40f763002d;1.1;0.048;11.0;138.0;0.9929;3.01;0.42;5
de62119a-de96-47a5-a281-dc12cca9edf5;14.0;0.034;37.0;156.0;0.9958;3.14;0.38;7
5573ad61-43ea-444d-805a-b5746d979d2d;13.0;0.033;37.0;158.0;0.9955;3.14;0.35;6
419a939a-5d8e-4e99-8fdd-5fb225dc73ed;1.35;0.052;6.0;48.0;0.9911;3.15;0.28;5
a610c63a-706c-4e26-9303-c870a5f98cc2;5.9;0.038;39.0;128.0;0.9938;3.21;0.48;6
a35ddf59-9405-40be-8c1a-c8c63494f60a;3.6;0.057;13.0;85.0;0.9942;2.99;0.48;4
31b32751-c9ef-4ef4-aeca-b4d9e13faa26;1.3;0.05;18.0;148.0;0.9945;3.46;0.44;6
23317074-5aa2-4866-bc79-ecc75af4cd63;8.7;0.028;40.0;184.0;0.9962;3.22;0.36;5
79914ccf-71c6-4a63-b31d-a32baa7a6280;1.2;0.04;10.0;104.0;0.992;3.05;0.29;6
6d8e1a0e-2cca-4ec5-9216-01cacecc28ee;4.6;0.044;39.0;159.0;0.9927;2.99;0.28;6
386cb811-824f-4225-86ba-52bef52edf00;2.0;0.056;20.0;124.0;0.9948;3.32;0.49;6
4e0dc922-012c-40c1-b860-969522779776;1.3;0.05;18.0;148.0;0.9945;3.46;0.44;6
0056e994-225b-4fab-b404-9db4c57df144;1.7;0.048;26.0;124.0;0.9942;3.37;0.6;6
880876ef-9184-4732-a670-c2bf9b187627;2.4;0.046;57.0;187.0;0.9952;3.62;0.81;6
a3f02cf4-5bec-45b5-ad21-7369e1256e08;3.6;0.057;13.0;85.0;0.9942;2.99;0.48;4
b12ef7e2-de77-4695-85a6-b61338d79ae6;4.6;0.053;8.0;134.0;0.9958;3.14;0.5;3
5f5427cd-3374-414f-b845-c37949520917;1.5;0.034;20.0;126.0;0.9918;2.98;0.39;6
ccfdc9be-189b-4761-bc68-1ed2f2fc364f;0.9;0.033;17.0;51.0;0.9932;3.3;0.7;6
9d6400d5-a63b-4267-9486-f06c94e1cb5b;19.4;0.054;44.0;169.0;1.0004;3.51;0.45;6
2cf1b34e-e8dc-439c-a5b3-b40fcaafa5bb;13.3;0.044;68.0;224.0;0.9972;3.18;0.54;6
6997c884-7dfb-447d-affe-99cc521a2f6a;17.85;0.037;52.0;187.0;0.9998;2.99;0.41;5
034e803d-0b83-4bfd-966d-ada12e2e61fc;1.1;0.03;28.0;117.0;0.9918;3.55;0.45;6
d5e67f85-6163-419b-8776-b34690930594;1.3;0.031;8.0;97.0;0.9918;3.06;0.62;5
bf511bf2-a0d3-4a89-bdfc-baa802a1ee84;9.4;0.046;47.0;188.0;0.9964;3.14;0.48;5
1f51006e-7465-4711-af7d-462a31b95441;9.0;0.033;39.0;180.0;0.9936;3.13;0.38;8
439a06fa-3e45-4bd4-9106-d77ff8bd945b;8.65;0.033;42.0;186.0;0.9931;3.14;0.38;8
ecd5ab53-7bf5-45bc-b813-c7f2a2e4a73e;9.6;0.03;45.0;197.0;0.9938;3.13;0.38;7
0da06b16-56fe-4f2f-b08a-b1191a9ad3a2;1.1;0.039;6.0;62.0;0.9934;3.41;0.32;5
baaabb07-a17b-4253-a1ba-2d2207115fba;1.2;0.044;35.0;126.0;0.99;3.13;0.48;7
b7c18147-5e4f-4e1e-8ac5-f27129e311e3;1.8;0.041;23.0;86.0;0.9914;3.16;0.42;6
e2aff63a-79d3-4cf0-b773-bc38835631a3;2.1;0.043;14.0;155.0;0.9904;3.22;0.6;6
3b576d01-cef8-4874-a16c-4f901fedf817;9.3;0.03;26.0;132.0;0.994;2.99;0.32;7
62fc43e3-b93c-46c1-8437-bf55a802e54d;1.7;0.04;34.0;169.0;0.9938;3.05;0.37;5
26db33b6-9ec1-41af-9f68-90c3820d6eb1;1.2;0.034;17.0;121.0;0.9933;3.13;0.36;5
d1856b67-e9e4-4ab5-9d94-71589c5b0b8b;4.6;0.039;24.0;124.0;0.9909;3.27;0.34;7
c4d986b7-5a52-4971-b804-6676a0a5e40a;12.8;0.045;24.0;126.0;0.9942;3.26;0.38;8
0d6310bd-3008-401b-b60a-4850ac2263a0;1.5;0.041;39.0;130.0;0.9945;3.04;0.49;7
7b66a4e7-3487-4fd8-a659-03d91c733c29;8.1;0.051;51.0;205.0;0.9954;3.1;0.52;6
19b58536-8340-4969-9b2a-1d5ad9e5b375;7.5;0.044;59.0;160.0;0.996;3.22;0.64;6
b30a67ad-487c-42a5-9e14-c6d3228315f3;14.5;0.06;50.0;170.0;0.9991;3.55;0.44;6
bdf3ed39-7084-41fa-b182-925822eb0ca4;1.6;0.053;15.0;144.0;0.993;3.16;0.47;5
2ba1a2fd-38c8-4b06-b7fe-077aefdb490e;1.8;0.061;10.0;145.0;0.9942;3.23;0.48;5
10441720-7357-41fa-8826-ef6cd449a095;3.2;0.042;15.0;126.0;0.9934;3.02;0.51;6
84da3d02-8010-4de0-abc1-1f770c41549c;9.4;0.034;29.0;134.0;0.9939;2.99;0.32;7
08d7d229-7d73-41e6-b7ba-f945f24a0973;9.9;0.031;48.0;161.0;0.9937;3.01;0.28;6
ba44c402-c078-41d6-a736-2297b792c8c7;9.3;0.03;26.0;132.0;0.994;2.99;0.32;7
210acd87-81f6-454c-9e67-729aeecfb051;1.3;0.039;34.0;136.0;0.9926;3.14;0.77;6
4377e633-380c-4917-8bbe-ed19f69e9d99;9.6;0.037;53.0;154.0;0.9951;3.02;0.33;6
8acef83a-1ee1-4990-abe2-a9c44c5eb956;9.3;0.038;52.0;163.0;0.9952;3.02;0.33;6
a3f3dd4c-fc5c-4c68-aeff-aa7f0c6999fe;7.8;0.035;22.0;95.0;0.9935;3.04;0.34;6
1ddee085-25ad-4311-a156-20f3c1098695;1.7;0.04;34.0;169.0;0.9938;3.05;0.37;5
5969512c-6878-4406-a433-382ff5a089ba;1.7;0.038;38.0;167.0;0.9939;3.05;0.37;6
b1c9742f-0143-4f1b-ad86-1366120c94fa;1.2;0.034;17.0;121.0;0.9933;3.13;0.36;5
a4ed6d2b-0a4e-4024-b11b-ca7ca0949ae7;1.4;0.041;15.0;164.0;0.9927;3.25;0.63;5
fe394026-f842-4d87-990d-62d1043d0cae;9.0;0.044;31.0;185.0;0.998;3.34;0.49;6
cafbeebb-2e7f-45b6-bcb7-abeeeb1f0383;18.15;0.042;41.0;158.0;0.9997;3.28;0.39;6
bfb9484a-8f8b-44e2-8412-3c6263c637d1;12.5;0.037;47.0;156.0;0.9981;3.04;0.44;5
0e225511-3393-47d0-890f-576d3e7b6cea;1.1;0.037;33.0;156.0;0.992;3.15;0.54;6
dd7e457b-23ad-4d37-a133-62cdbfd49d27;7.7;0.045;48.0;195.0;0.9954;3.04;0.55;6
8c6b4f12-7f58-4088-b893-64d7959a0624;1.1;0.037;33.0;156.0;0.992;3.15;0.54;6
42eca6ae-6876-4173-bb62-eb0b347d8729;18.15;0.042;41.0;158.0;0.9997;3.28;0.39;6
012615bf-325d-458b-b1e2-9a045cbe43a3;12.5;0.037;47.0;156.0;0.9981;3.04;0.44;5
08a824de-72a6-44b6-ac40-231ec3313eed;8.1;0.037;26.0;174.0;0.9943;3.1;0.3;7
18328ef6-7f4c-432b-9a79-c6feb0506169;7.7;0.049;61.0;209.0;0.9941;3.14;0.3;7
de5d23e9-9844-4042-ae6a-c7c59c8dd7dd;5.0;0.028;32.0;107.0;0.9936;3.24;0.54;6
235cb8a6-d115-40af-811c-bd8fa3c97a1b;15.6;0.044;44.0;176.0;0.9996;3.38;0.67;6
ae6f95e5-0315-4a89-887f-9ac88bbbd0bd;1.5;0.031;17.0;122.0;0.9932;3.03;0.4;6
bb17c558-674b-47e1-a5f7-1261bc85fda1;1.0;0.028;6.0;24.0;0.9926;2.91;0.32;5
d656d235-fbdc-46f0-ac1a-0e696fe0a4a5;1.0;0.04;32.0;148.0;0.9936;3.13;0.41;6
d33430a1-92b9-4a90-8d83-27c7ce35a968;1.0;0.034;26.0;106.0;0.992;3.21;0.42;6
619af2d5-9780-482a-bda4-8dfc658f6140;5.0;0.028;32.0;107.0;0.9936;3.24;0.54;6
4f8328c9-8c53-4c84-b56e-37cf8674f54a;15.6;0.044;44.0;176.0;0.9996;3.38;0.67;6
1635e56d-0d6d-4118-8b34-67437a277c80;0.8;0.029;29.0;86.0;0.993;3.16;0.32;4
e75bd6ee-02d3-4a83-bec2-6a1fe630f50e;1.3;0.037;27.0;104.0;0.9924;3.23;0.57;6
5bc573fb-e2cb-4acf-9e21-9068421d6181;1.1;0.038;28.0;99.0;0.9928;3.2;0.72;6
93ae856f-6d36-47e3-af70-d9bdc0efeea2;1.0;0.028;6.0;24.0;0.9926;2.91;0.32;5
8340c176-3986-4b7a-b0aa-572efc823c26;5.2;0.049;33.0;152.0;0.9952;3.18;0.47;6
75ade403-fb58-4f00-854a-1ef6c099423b;4.7;0.034;35.0;156.0;0.9945;3.13;0.45;6
4d0a8b07-16b1-4e0a-b780-eaef869fb7af;4.8;0.034;36.0;158.0;0.9945;3.12;0.45;6
e5e94463-9ded-496a-bdd0-292dc4f2a6bd;1.8;0.025;32.0;102.0;0.9903;3.34;0.59;6
f8b64d28-f570-4f6f-b2ec-e2bdb1b40081;1.5;0.031;17.0;122.0;0.9932;3.03;0.4;6
cc665334-bb7e-4d46-83d1-cafb9ba95101;5.2;0.051;36.0;157.0;0.9953;3.18;0.48;6
fd2e59a7-d0e4-44fe-9179-dd0becfb8262;1.2;0.122;45.0;129.0;0.9936;3.09;0.31;6
9ede722c-d845-46b3-98a6-adab312ae72c;1.8;0.038;44.0;152.0;0.9912;3.32;0.44;7
f5b7804a-c9f9-4baf-a672-dd366b60b847;7.6;0.057;25.0;156.0;0.9962;3.43;0.63;7
ca26252d-71b7-4c80-b09d-d3759e0c9c00;8.2;0.056;32.0;164.0;0.9965;3.29;0.6;7
0a22977a-ad92-4f68-bd92-68118051a86d;1.3;0.032;35.0;148.0;0.9932;3.45;0.57;7
22c2290c-5da8-4689-9a78-2d3f26b1d7e4;10.0;0.036;45.0;182.0;0.9967;3.08;0.58;6
d2b929e6-17be-4eb4-b5ba-4905089afa4a;5.2;0.051;36.0;157.0;0.9953;3.18;0.48;6
a853a787-1b9f-41e0-a188-11fc1365b1ad;6.4;0.045;12.0;115.0;0.9963;3.27;0.57;4
e96569b7-f0ce-4b75-9f2e-813346b61c65;1.0;0.036;14.0;56.0;0.992;2.96;0.33;4
4a0c8b44-7271-4fc5-ab20-ebcd7014eba1;1.8;0.033;33.0;156.0;0.991;3.29;0.52;6
719e95f9-3483-46ca-97ab-a050e1d95a17;2.0;0.059;10.0;112.0;0.9958;3.15;0.46;5
5409dcf7-c074-4217-b470-6c0139775454;1.5;0.027;26.0;126.0;0.99;3.3;0.33;7
88b4bc10-860a-4ed6-9f3c-e946172969bb;1.8;0.033;33.0;156.0;0.991;3.29;0.52;6
e9c8c842-a824-487a-97ee-f1174b34dd80;2.0;0.059;10.0;112.0;0.9958;3.15;0.46;5
8595b807-0bf4-4f05-8d31-f29794c43bfd;3.5;0.044;29.0;117.0;0.9938;3.14;0.51;6
019c5f74-98e9-4561-a25c-f18c9d2753f2;18.05;0.046;36.0;158.0;0.9996;3.06;0.41;5
a7840306-f000-4741-a72a-430791517003;1.8;0.055;19.0;110.0;0.9946;3.33;0.44;5
10d8a29f-5c1a-4865-b207-c9ef8066c489;8.2;0.055;49.0;188.0;0.9974;3.52;0.58;6
a93d1bde-f25a-41ce-b0d9-9445176171d6;5.0;0.038;35.0;157.0;0.9945;3.21;0.46;5
3215fb1d-126d-4d82-b2a0-c9b947daf252;4.6;0.041;36.0;159.0;0.9946;3.21;0.45;5
bb53ca0e-69d3-499b-9713-293d2a050121;8.2;0.055;49.0;188.0;0.9974;3.52;0.58;6
106bbf69-af45-4d12-a362-3d5949e3a057;7.0;0.063;50.0;168.0;0.9957;3.54;0.5;6
5cbfd1b5-47d6-4b1c-93ae-f504a5013c14;3.1;0.045;21.0;116.0;0.9931;3.16;0.35;5
4b5f06e8-09d9-4cf0-a179-b09b30537009;8.8;0.048;23.0;108.0;0.9947;2.88;0.34;4
4d3844c6-be63-43f2-b530-e9cdbe036b2a;2.4;0.053;61.0;182.0;0.9953;3.63;0.76;6
ba0b0f0b-763f-4624-9af7-6221026f33ca;1.4;0.05;20.0;74.0;0.9931;3.32;0.44;6
4ca944d0-e3bb-4a62-8dad-e54a287c0b12;1.8;0.05;17.0;128.0;0.9946;3.31;0.58;4
597d95d9-e985-4848-a17e-d2182e8b7ee3;11.9;0.046;54.0;168.0;0.9978;3.58;0.68;5
213435e9-5e11-43fc-bacb-bd5fd6ed06fb;13.4;0.062;50.0;191.0;0.9989;3.22;0.53;4
3b512654-416c-4420-833f-140e9f1fd83b;15.4;0.046;13.0;119.0;1.0004;3.18;0.45;5
0e7f9884-62a9-4b50-a577-4638f2362a82;7.2;0.039;32.0;84.0;0.9938;2.94;0.32;6
5aa974a5-cf97-4729-8a84-8b67be61963a;7.4;0.039;46.0;108.0;0.9934;3.03;0.33;7
96c95a03-cec0-486d-b3a9-4665fd8fe9f9;11.9;0.046;54.0;168.0;0.9978;3.58;0.68;5
f60541a2-c6f9-4f1d-b660-d8e124309720;7.8;0.045;52.0;209.0;0.9956;3.21;0.42;6
4d4c6385-b9ee-4b19-a0cb-11c02d76d011;13.5;0.039;46.0;165.0;0.9982;3.02;0.4;5
fbbb4db8-1e3a-41cd-b1cb-cfb5b5a6dab8;1.3;0.042;34.0;147.0;0.9948;3.11;0.46;5
273d4625-b9c1-4f59-bdc9-fdb06a070e7f;7.8;0.045;52.0;209.0;0.9956;3.21;0.42;6
b1d4308c-9306-451c-8c82-3824ae352c84;13.5;0.039;46.0;165.0;0.9982;3.02;0.4;5
a30ad206-7bba-44fa-b06b-6d9d41bf16e9;1.5;0.036;27.0;122.0;0.9926;3.35;0.48;6
73da2c86-6ad2-4e74-bced-c450bc2b77c3;1.2;0.028;30.0;165.0;0.991;3.08;0.82;6
7da4df40-bb38-4d1a-9be3-aca1163e652f;6.4;0.042;49.0;161.0;0.9945;3.34;0.44;6
fe235f43-1625-48ce-87cf-efde233cce3a;1.2;0.047;25.0;111.0;0.9916;3.13;0.41;6
585de8dd-e71c-4479-be07-6357475affbe;7.3;0.043;9.0;63.0;0.9953;3.13;0.59;6
9144b5a2-9876-4dcc-8134-1b86b28eb381;3.8;0.047;37.0;136.0;0.9938;2.95;0.4;6
6a4269a6-588c-450e-9a34-c020743128a4;7.3;0.046;53.0;206.0;0.9956;3.24;0.43;6
1874549b-2942-40fc-8121-75fb945ac5a5;2.7;0.034;56.0;122.0;0.9906;3.15;0.3;5
59f9a50c-7b9c-46ed-bc1e-adc46a06865c;7.3;0.046;53.0;206.0;0.9956;3.24;0.43;6
d7681e97-16cc-46ba-86e5-b7b8075cc5ce;1.4;0.172;24.0;108.0;0.9932;3.27;0.39;6
9a0e4d5c-aa41-4ba3-89e4-aba2e32469e1;1.6;0.167;20.0;94.0;0.9914;3.11;0.5;6
c8ef0a0d-e535-4bd3-8c40-e03f7cadd057;3.8;0.047;37.0;136.0;0.9938;2.95;0.4;6
1954220a-1457-4d59-9217-4602775b8097;8.0;0.046;55.0;223.0;0.996;3.08;0.52;6
4298a5d3-b434-4c42-8743-cc610a57f417;4.7;0.034;27.0;77.0;0.9906;3.28;0.36;5
80b1e42f-5c1c-4da3-a641-bf1bde1c3c97;1.9;0.034;10.0;53.0;0.98815;3.32;0.5;7
cf72c21a-7c95-4a35-8ee4-83655fc18dcd;2.8;0.048;39.0;137.0;0.9942;3.24;0.35;5
e51c3af0-3f2e-41a5-8cba-0a467ef45d96;2.2;0.032;31.0;113.0;0.9903;3.37;0.42;9
9972849f-68a8-4b9e-83fc-102a105618a4;1.7;0.031;44.0;109.0;0.9906;3.07;0.46;6
4290d100-b184-47d1-be44-b62dd93bdb0c;4.9;0.04;44.0;118.0;0.9935;3.34;0.38;7
b42422d5-fde0-4db7-b877-becbf7e97e57;23.5;0.057;59.0;235.0;1.0024;2.98;0.47;5
eb6b89d1-bbc9-4677-86c1-6dadd696e621;11.8;0.048;46.0;212.0;0.9968;3.09;0.46;7
99081ad0-79ba-4626-9cd0-a31693de7b5c;1.7;0.031;44.0;109.0;0.9906;3.07;0.46;6
4f39848d-c0d5-4451-8641-ced5ec7569ca;5.2;0.04;19.0;100.0;0.9941;3.12;0.34;6
0acf9bca-ee63-4126-a517-68d54f382153;3.2;0.027;28.0;87.0;0.9919;3.03;0.32;7
d4ecb70c-9146-4bad-a660-3676c209bbfb;1.5;0.035;42.0;120.0;0.9928;3.26;0.4;7
500da366-e177-433a-a6f4-fdc59dd4344a;11.7;0.035;40.0;131.0;0.9958;3.14;0.34;5
99db555b-1a12-4da9-8605-d81665b27df1;1.6;0.047;42.0;140.0;0.9932;3.4;0.47;6
e9055894-4b23-4528-942d-bc05891aded1;7.3;0.045;61.0;206.0;0.9957;3.09;0.4;6
811eeb59-c236-4cf5-8ff4-a71130e77d0b;1.6;0.065;17.0;143.0;0.9937;3.22;0.52;6
389aba16-8162-467d-aa97-272b9c0fd24a;13.3;0.045;53.0;243.0;0.9982;3.14;0.48;6
a2aa4e93-a276-4141-a4a6-5516da6eccbc;6.0;0.029;31.0;128.0;0.9928;3.41;0.36;8
9e0abf09-3271-48e3-94e0-ded6a366a545;3.2;0.027;28.0;87.0;0.9919;3.03;0.32;7
288311fa-27bb-4c71-80e7-8a46c36d32ef;1.6;0.05;17.0;131.0;0.9956;3.13;0.34;5
a7b89f79-6543-4509-8e2f-0dd827df9976;7.7;0.045;16.0;169.0;0.9957;3.11;0.37;6
088cb82a-03d6-4483-ada0-6eededf6889f;5.9;0.053;22.0;118.0;0.9954;3.36;0.36;6
664d1956-6027-4f1d-ac89-06803e543e89;1.0;0.039;46.0;131.0;0.993;3.09;0.51;7
8856185d-e505-41e5-afcd-ea8b34e2dc88;6.4;0.037;37.0;161.0;0.9954;3.38;0.53;6
15ed0771-c7d6-4807-9db2-0c1c17e698ec;10.4;0.048;52.0;195.0;0.9987;3.31;0.44;6
967b5339-d178-4c5e-a8af-ad67c213cab8;1.6;0.05;17.0;131.0;0.9956;3.13;0.34;5
e2c19572-f9a5-4e51-b136-230fcbffda12;3.5;0.057;14.0;108.0;0.9928;3.19;0.35;6
1d9ac645-2a74-4daf-af23-3d8e1234b5cd;7.7;0.047;21.0;98.0;0.9951;2.94;0.31;6
6b41787d-7a36-426a-8f20-a74917c1d757;1.8;0.053;6.0;121.0;0.993;3.23;0.7;5
f2e4af06-a7b5-4adc-946d-d9e79e8b3a7f;3.5;0.057;14.0;108.0;0.9928;3.19;0.35;6
2c19be34-8800-45ec-8ea4-e6145bc11db0;6.5;0.041;28.0;111.0;0.9926;3.41;0.58;8
