id;fixed acidity;volatile acidity;citric acid;alcohol
bf511bf2a0d34a89bdfcbaa802a1ee84;8.0;0.3;0.49;10.0
1f51006e74654711af7d462a31b95441;8.0;0.34;0.49;12.3
439a06fa3e454bd49106d77ff8bd945b;7.7;0.35;0.49;12.4
ecd5ab537bf545bcb813c7f2a2e4a73e;7.6;0.29;0.49;12.3
0da06b1656fe4f2fb08ab1191a9ad3a2;6.7;0.62;0.24;10.4
baaabb07a17b4253a1ba2d2207115fba;6.8;0.27;0.49;12.1
b7c181475e4f4e1e8ac5f27129e311e3;7.7;0.27;0.49;12.5
e2aff63a79d34cf0b773bc38835631a3;6.7;0.51;0.24;13.0
3b576d01cef84874a16c4f901fedf817;7.4;0.19;0.49;11.0
62fc43e3b93c46c18437bf55a802e54d;8.3;0.2;0.49;10.1
26db33b69ec141af9f6890c3820d6eb1;6.6;0.3;0.24;9.2
d1856b67e9e44ab59d9471589c5b0b8b;6.8;0.36;0.24;12.6
c4d986b75a524971b8046676a0a5e40a;7.0;0.17;0.74;12.2
0d6310bd3008401bb60a4850ac2263a0;9.2;0.18;0.49;9.8
7b66a4e734874fd8a65903d91c733c29;8.1;0.2;0.49;11.0
19b58536834049699b2a1d5ad9e5b375;7.8;0.26;0.74;10.0
b30a67ad487c42a59e14c6d3228315f3;6.8;0.21;0.49;9.8
bdf3ed39708441fab182925822eb0ca4;7.9;0.2;0.49;10.5
2ba1a2fd38c84b06b7fe077aefdb490e;8.0;0.18;0.49;10.0
10441720735741fa8826ef6cd449a095;8.8;0.23;0.74;11.2
84da3d0280104de0abc11f770c41549c;7.3;0.22;0.49;11.0
08d7d2297d7341e6b7baf945f24a0973;7.3;0.22;0.49;11.2
ba44c402c07841d6a7362297b792c8c7;7.4;0.19;0.49;11.0
210acd8781f6454c9e67729aeecfb051;7.3;0.155;0.49;10.5
4377e633380c49178bbeed19f69e9d99;8.2;0.22;0.49;10.6
8acef83a1ee14990abe2a9c44c5eb956;8.2;0.24;0.49;10.6
a3f3dd4cfc5c4c68aeffaa7f0c6999fe;8.4;0.23;0.49;12.0
1ddee08525ad4311a15620f3c1098695;8.3;0.2;0.49;10.1
5969512c68784406a433382ff5a089ba;8.3;0.2;0.49;10.1
b1c9742f01434f1bad861366120c94fa;6.6;0.3;0.24;9.2
a4ed6d2b0a4e4024b11bca7ca0949ae7;6.9;0.21;0.49;11.0
fe394026f8424d87990d62d1043d0cae;8.0;0.25;0.49;10.0
cafbeebb2e7f45b6bcb7abeeeb1f0383;6.6;0.21;0.49;8.7
bfb9484a8f8b44e284123c6263c637d1;7.2;0.27;0.74;8.7
0e225511339347d0890f576d3e7b6cea;14.2;0.27;0.49;11.1
dd7e457b23ad4d37a13362cdbfd49d27;7.9;0.28;0.49;11.0
8c6b4f127f584088b89364d7959a0624;7.4;0.27;0.49;11.1
42eca6ae68764173bb62eb0b347d8729;6.6;0.21;0.49;8.7
012615bf325d458bb1e29a045cbe43a3;7.2;0.27;0.74;8.7
08a824de72a644b6ac40231ec3313eed;8.1;0.3;0.49;11.2
18328ef67f4c432b9a79c6feb0506169;7.5;0.23;0.49;11.1
de5d23e998444042ae6ac7c59c8dd7dd;7.3;0.26;0.49;10.8
235cb8a6d11540af811cbd8fa3c97a1b;7.1;0.18;0.74;9.0
ae6f95e503154a89887f9ac88bbbd0bd;8.5;0.15;0.49;10.3
bb17c558674b47e1a5f71261bc85fda1;8.9;0.13;0.49;9.9
d656d235fbdc46f0ac1a0e696fe0a4a5;8.1;0.28;0.49;10.0
d33430a192b94a908d8327c7ce35a968;6.0;0.17;0.49;9.8
619af2d59780482abda48dfc658f6140;7.3;0.26;0.49;10.8
4f8328c98c534c84b56e37cf8674f54a;7.1;0.18;0.74;9.0
1635e56d0d6d41188b3467437a277c80;7.1;0.53;0.24;9.1
e75bd6ee02d34a83bec26a1fe630f50e;7.2;0.16;0.49;10.6
5bc573fbe2cb4acf9e219068421d6181;7.3;0.14;0.49;10.6
93ae856f6d3647e3af70d9bdc0efeea2;8.9;0.13;0.49;9.9
8340c17639864b7ab0aa572efc823c26;7.9;0.12;0.49;10.6
75ade403fb584f00854a1ef6c099423b;6.7;0.29;0.49;9.9
4d0a8b0716b14e0ab780eaef869fb7af;6.7;0.3;0.49;9.9
e5e944639ded496abdd0292dc4f2a6bd;7.1;0.36;0.24;12.8
f8b64d28f5704f6fb2ece2bdb1b40081;8.5;0.15;0.49;10.3
cc665334bb7e4d4683d1cafb9ba95101;7.9;0.18;0.49;10.6
fd2e59a7d0e444fe9179dd0becfb8262;6.6;0.19;0.99;8.7
9ede722cd84546b398a6adab312ae72c;7.3;0.21;0.49;12.6
f5b7804ac9f94bafa672dd366b60b847;6.9;0.3;0.49;11.0
ca26252d71b74c80b09dd3759e0c9c00;7.9;0.42;0.49;11.2
0a22977aad924f68bd9268118051a86d;6.9;0.24;0.49;10.7
22c2290c5da846899a782d3f26b1d7e4;7.6;0.23;0.49;9.6
d2b929e617be4eb4b5ba4905089afa4a;7.9;0.18;0.49;10.6
a853a7871b9f41e0a18811fc1365b1ad;6.2;0.43;0.49;9.0
e96569b7f0ce4b759f2e813346b61c65;8.8;0.35;0.49;10.5
4a0c8b4472714fc5ab20ebcd7014eba1;7.8;0.3;0.74;12.8
719e95f9348346ca97aba050e1d95a17;9.1;0.28;0.49;10.1
5409dcf7c0744217b4706c0139775454;7.1;0.34;0.49;12.2
88b4bc10860a4ed69f3ce946172969bb;7.8;0.3;0.74;12.8
e9c8c842a824487a97eef1174b34dd80;9.1;0.28;0.49;10.1
8595b8070bf44f058d31f29794c43bfd;8.5;0.19;0.49;10.1
019c5f7498e94561a25cf18c9d2753f2;7.6;0.18;0.49;9.2
a7840306f0004741a72a430791517003;7.5;0.19;0.49;9.9
10d8a29f5c1a4865b207c9ef8066c489;7.4;0.3;0.49;9.7
a93d1bdef25a41ceb0d99445176171d6;6.7;0.3;0.74;9.9
3215fb1d126d4d82b2a0c9b947daf252;6.6;0.3;0.74;9.9
bb53ca0e69d3499b9713293d2a050121;7.4;0.3;0.49;9.7
106bbf69af454d12a3623d5949e3a057;6.9;0.22;0.49;10.3
5cbfd1b547d64b1c93aef504a5013c14;7.8;0.26;0.49;10.3
4b5f06e809d94cf0a179b09b30537009;8.5;0.17;0.49;10.5
4d3844c6be6343f2b530e9cdbe036b2a;6.8;0.17;0.74;10.5
ba0b0f0b763f46249af76221026f33ca;6.2;0.27;0.49;9.8
4ca944d0e3bb4a628dade54a287c0b12;7.1;0.64;0.49;10.6
597d95d9e9854848a17ed2182e8b7ee3;6.4;0.18;0.74;10.1
213435e95e1143fcbacbbd5fd6ed06fb;7.6;0.31;0.49;9.0
3b512654416c4420833f140e9f1fd83b;9.8;0.31;0.49;9.5
0e7f988462a94b50a5774638f2362a82;9.0;0.3;0.49;11.5
5aa974a5cf9747298a848b67be61963a;8.4;0.24;0.49;11.9
96c95a03cec0486db3a94665fd8fe9f9;6.4;0.18;0.74;10.1
f60541a2c6f94f1db660d8e124309720;6.4;0.25;0.74;9.2
4d4c6385b9ee4b19a0cb11c02d76d011;7.3;0.3;0.74;8.7
fbbb4db81e3a41cdb1cbcfb5b5a6dab8;9.3;0.31;0.49;9.8
273d4625b9c14f59bdc9fdb06a070e7f;6.4;0.25;0.74;9.2
b1d4308c9306451c8c823824ae352c84;7.3;0.3;0.74;8.7
a30ad2067bba44fab06b6d9d41bf16e9;7.0;0.27;0.74;11.2
73da2c866ad24e74bcedc450bc2b77c3;7.9;0.14;0.74;12.3
7da4df40bb384d1a9be3aca1163e652f;6.4;0.12;0.49;10.4
fe235f43162548ce87cfefde233cce3a;6.8;0.21;0.74;10.7
585de8dde71c4479be076357475affbe;8.6;0.16;0.49;10.5
9144b5a298764dcc81341b86b28eb381;7.0;0.29;0.49;9.4
6a4269a6588c450e9a34c020743128a4;6.4;0.27;0.49;9.2
1874549b294240fc812175fb945ac5a5;6.6;0.55;0.01;11.9
59f9a50c7b9c46edbc1eadc46a06865c;6.4;0.27;0.49;9.2
d7681e9716cc46ba86e5b7b8075cc5ce;6.3;0.24;0.74;9.9
9a0e4d5caa414ba389e4aba2e32469e1;6.7;0.33;0.49;11.4
c8ef0a0de5354bd38c40e03f7cadd057;7.0;0.29;0.49;9.4
1954220a14574d5992174602775b8097;8.2;0.34;0.49;10.7
4298a5d3b4344c428743cc610a57f417;5.6;0.39;0.24;12.7
80b1e42f5c1c4da3a641bf1bde1c3c97;5.6;0.41;0.24;13.5
cf72c21a7c954a358ee483655fc18dcd;6.7;0.41;0.01;9.5
e51c3af03f2e41a58cba0a467ef45d96;7.1;0.26;0.49;12.9
9972849f68a84b9e83fc102a105618a4;7.5;0.32;0.49;12.5
4290d100b18447d1be44b62dd93bdb0c;5.8;0.19;0.49;9.5
b42422d5fde04db7b877becbf7e97e57;6.9;0.27;0.49;8.6
eb6b89d1bbc9467786c16dadd696e621;8.1;0.2;0.49;10.0
99081ad079ba46269cd0a31693de7b5c;7.5;0.32;0.49;12.5
4f39848dc0d544518641ced5ec7569ca;8.2;0.26;0.49;10.1
0acf9bcaee634126a51768d54f382153;7.8;0.26;0.49;11.3
d4ecb70c91464bada6603676c209bbfb;8.0;0.14;0.49;10.6
500da366e177433aa6f4fdc59dd4344a;8.0;0.29;0.49;10.8
99db555b1a124da98605d81665b27df1;7.5;0.19;0.49;10.7
e90558944b234528942dbc05891aded1;6.9;0.34;0.49;9.0
811eeb59c2364cf58ff4a71130e77d0b;6.2;0.2;0.49;9.2
389aba168162467daa97272b9c0fd24a;6.4;0.37;0.49;8.5
a2aa4e93a2764141a4a65516da6eccbc;6.2;0.22;0.49;11.3
9e0abf09327148e394e0ded6a366a545;7.8;0.26;0.49;11.3
288311fa27bb4c7180e78a46c36d32ef;8.9;0.32;0.49;9.4
a7b89f79654345098e2f0dd827df9976;6.5;0.44;0.49;8.7
088cb82a03d64483ada06eededf6889f;7.0;0.14;0.49;9.4
664d195660274f1dac8906803e543e89;9.0;0.17;0.49;10.5
8856185de50541e5afcdea8b34e2dc88;6.4;0.26;0.49;9.7
15ed0771c7d648079db20c1c17e698ec;9.0;0.22;0.49;10.2
967b5339d1784c5ea8afad67c213cab8;8.9;0.32;0.49;9.4
e2c19572f9a54e51b136230fcbffda12;8.2;0.2;0.49;11.5
1d9ac6452a744dafaf233d8e1234b5cd;7.8;0.15;0.24;9.6
6b41787d7a36426a8f20a74917c1d757;6.9;0.25;0.24;11.4
f2e4af06a7b54adc946dd9e79e8b3a7f;8.2;0.2;0.49;11.5
2c19be34880045ec8ea4e6145bc11db0;7.1;0.28;0.49;12.2
4523b899ae834b30b4ee2e1ea6676b63;7.4;0.19;0.49;11.0
c19beb45407846e5b8b433ffb4860fb8;8.3;0.25;0.49;9.2
55d2364e3e1547e683ed43287dbff361;7.5;0.14;0.74;10.2
77ab56f750ff42b5a1c4f700583cd819;7.8;0.49;0.49;10.0
a347681181ab4d1699d1bc1c8499cf9c;8.1;0.12;0.49;9.7
50ad874e362c4ace86ae3e9e01f25941;7.6;0.47;0.49;9.2
79d550f79a234e3cb1ed403e556fe0c4;7.9;0.22;0.49;10.5
d95b8bc222df4065a12144172fd4be6f;7.8;0.49;0.49;10.0
9ce331b86aa5461b93e2b158e2680590;6.4;0.22;0.49;10.1
50c31ab765804a7594143f292bebcb58;7.3;0.19;0.49;9.1
b811db8f091149068afca953def8f59e;8.1;0.3;0.49;10.2
f717b2b0cd4e4c8d84082e977128f1dd;7.3;0.19;0.49;9.1
bfe804a3981b4926b303145ff5e3fa61;7.5;0.24;0.49;10.5
3020cd2e5075449d816a3301c33bf38a;6.4;0.22;0.49;10.1
73ae581a37434baa8af08f5f3a5adb75;7.8;0.21;0.49;12.1
e331d74bbcf04334bbc8b4e15c464c49;7.1;0.3;0.49;10.2
fb2d310cffd74bed90de546dad2f446f;6.9;0.26;0.49;9.4
8de9206ed2dc47ada6bd0bf62b93c422;7.6;0.31;0.49;12.8
cba78d45f0704fa0a5edfb6d4838ed9c;6.4;0.42;0.74;9.0
779f407b771941bfb2b7b0206ebbb138;8.2;0.29;0.49;10.9
7193af7540d8462cb2ed6506544702a3;7.9;0.33;0.28;8.8
44b25d64ff4c482dac8e0c16fe02663a;6.6;0.46;0.49;9.0
d87cb2464ee34f66bd83ef2d35d5e01d;7.8;0.28;0.49;10.2
9cf4948906084cc8ba401d370dcbbfa5;5.8;0.15;0.49;9.2
e2ce2e479ddc42a687e296b1f155f2a9;7.8;0.4;0.49;11.3
073f8e63362544db808b72ca0fefac80;6.6;0.31;0.49;8.8
9938cfebbcbd4d9eb7b9622927477e75;6.6;0.325;0.49;9.3
44fc318f1b1b4bcc8875b09192c99457;6.6;0.27;0.49;9.4
1c9cf8494db446368887179ea9b82324;6.7;0.26;0.49;10.3
165e8a6aa2c348548ab9cc0c740132e4;6.7;0.21;0.49;10.8
c7ac9c5e6d8e48369f49e42e4c522f7f;7.9;0.33;0.28;8.8
56b35e6aa1fa4c4597d6a62d1000aa42;8.1;0.28;0.46;9.0
2408788ef33541b09e919659fae2c706;6.5;0.13;0.37;11.5
90f8216b99dd4ad0801f48a7f534be4c;7.8;0.445;0.56;10.8
ce117349a77f47c3bb13f8fe5930400a;8.8;0.39;0.34;11.8
74b1b8bd1d72464b85e7ad645fdb6cbb;7.9;0.18;0.33;10.5
e6b290528f2441b794027dce8f85d818;7.1;0.31;0.38;9.9
e5f79dca497c4bafbd5e5ae447468787;7.8;0.24;0.18;9.8
db319476ddc846459169cf36431a8fa3;7.0;0.35;0.3;11.4
154b85cc14474244bf6758123c00ec1a;6.6;0.26;0.31;9.3
cb807110c7fa432dbc4f68e8e5a1a86d;6.6;0.27;0.31;9.3
229507f109cc4b9b9644f8fdb856476e;6.8;0.22;0.29;10.3
393724e342ea414a890f038d6535ac9d;6.2;0.27;0.32;8.9
fcad5a06ab454793a3e307b24ac3c66b;7.0;0.35;0.3;11.4
87f52f04725b493db05d4aa479ce797a;7.3;0.23;0.37;11.1
1d071b1052e0457bae7201ef5079543c;6.2;0.3;0.2;10.4
0f6faf37b0a54440af6bb007c7c0d68a;6.4;0.35;0.2;10.1
1b30693f61b945d88472d24acf4a7525;7.6;0.32;0.34;9.0
5b0b55d150b94d749d525c283ca51b40;6.3;0.31;0.3;11.9
261cd815506241f0929b7f847c939f65;7.2;0.25;0.28;9.0
c87355a675e440aca69c676135142f60;7.2;0.25;0.28;9.0
6050aa057c924141b6dd3d12d2955f3c;7.3;0.26;0.33;9.1
890d0a4dcd6f40b099209f7841f5f175;7.2;0.25;0.28;9.0
cf14841d7e1240ca90d33542937ac6c9;7.4;0.26;0.37;10.0
5df1ed48abd7477ba319d0b38d6b7e7c;7.3;0.26;0.33;9.1
e422ed374d76418f9980a9cb5810e89c;6.7;0.25;0.26;9.4
5f8bedcf9e274e88b284ff99a9b317f3;7.1;0.16;0.25;11.4
8b5673920da249828a910ed384ebbf20;9.0;0.43;0.3;9.7
0cd4f7f5f76743cb93d4f4b5a23cdacf;7.2;0.25;0.28;9.0
6293586f943f4e91b4f98bf17ff42b6e;7.0;0.24;0.3;11.8
2581f1d3f65e4852943eac84c7a7faac;6.7;0.265;0.22;10.2
8526c4c5f5694df9a7599c887e82357f;7.7;0.12;0.32;9.2
330d7dd072d74f078ab7325fdc43a728;7.2;0.21;0.33;11.0
80b8e7675f404c9f868dee2255bd9d23;8.5;0.32;0.36;10.0
1c814311f22046a49f78664f07bd2a83;6.9;0.18;0.3;12.2
54cfb1bc5a744f48abaddc566ac31f3f;7.0;0.24;0.3;11.8
735ce86035194885ab5941b6b5ad8bb9;6.3;0.26;0.29;11.6
fd84bf70c86349a782cfb6eaf28a0266;6.7;0.26;0.3;10.2
23e4849637624798955d4606ddfae4c9;7.9;0.29;0.36;10.3
933b8fb6e697480f9984693aa658f032;6.5;0.27;0.19;8.6
beb9dd7e149d4e3d999b8b423f8f97a6;6.7;0.33;0.42;9.6
5bf5838ef3ea4d4ab36123cf6c6bc775;6.7;0.31;0.42;9.6
66aaf2bad89645619507e9f206c4b420;6.6;0.25;0.31;11.3
af4ad7fdff1e46b687c3a84bef0d7370;6.4;0.24;0.22;9.9
b4e95ff54ef043b5b1dc5e829e9c6fcf;6.8;0.26;0.29;9.6
889d5ea45791468b90e266b67932d826;7.0;0.61;0.26;10.6
83b1e5bc9cb643f3bb6e927b8a9a7e63;6.8;0.22;0.3;9.8
5473c22be6b142168d0212f99a1c1190;8.1;0.31;0.24;10.5
a002bcbb830a4cf3ab29eb3e323dfb74;7.0;0.2;0.3;10.8
acce76b434f04ca9b83ea999b2b11391;7.9;0.18;0.37;10.0
14a989fa6c87410ca7df0c50c7f8dcf8;6.6;0.34;0.27;10.1
a1a1e4d76b634e30b501d8308af09b25;6.8;0.3;0.24;9.4
75188890824e4aefa198ba4ae7ae5d4e;6.5;0.18;0.34;11.5
09a70c40f1fd4ea29be12d49de050eed;7.0;0.21;0.31;10.8
01b37443dec048d0b1cecf485f3cbfec;6.8;0.27;0.32;9.9
986514481f0545f7ad4c54dc1c195579;9.3;0.2;0.33;9.0
4aa7cc8b7c834400b1c2714a359bd065;5.8;0.23;0.27;9.4
a8757759697a41fb87b6d8ba410da03b;7.6;0.2;0.39;10.8
3896598106b24958b0e8f4396be8bfce;8.2;0.15;0.48;10.9
8b57065539304f8d868e2880e4ac5ca6;7.5;0.4;1.0;12.0
5ef0227f7af6477cb56a9f2d8924719c;6.5;0.18;0.34;11.5
5d5a2ab24ee84397a6d6ab8a5763599e;7.0;0.13;0.3;10.5
89ce3d2081cf4740861c2630eb9e2548;6.9;0.17;0.22;9.3
6588e8d380854dc982d8105d932e92e5;7.0;0.3;0.32;11.8
4dacd1e5b171494c95f96528f539b652;7.6;0.445;0.44;10.0
be9a09210b9e4a5b95b2b6f000625686;6.8;0.3;0.24;9.4
d70679641c3a43f5871239ecbeba6543;7.5;0.22;0.33;11.4
d5e51a169cd64a08b5e6b9ded0002838;9.2;0.23;0.3;10.4
8b5c72671f334308a37ee85b3d32dde4;8.7;0.34;0.46;9.5
ed76baea08f840c3aa2b46ea01c02895;6.6;0.545;0.04;11.9
4f9d53af36a24ee0af09c1bf077b29f5;8.1;0.3;0.31;11.1
8f341803775d4a24bf1684860c57f4ad;6.9;0.16;0.3;9.6
5188ac7202c24d98a2b61abe7af31890;8.0;0.32;0.36;12.0
6fdc166e61b543fa8fd4445b834a3219;6.1;0.22;0.23;8.7
1159af8517d04cffbe1989bbd06b3642;6.9;0.16;0.3;9.6
1c9c77e4807d4b9f87d3582192bc16a7;7.5;0.15;0.38;10.0
0c32f338bc564a69a53452d3b3bebe69;8.4;0.29;0.29;11.4
36715a39c48c46ac98ccfb48e413cde1;6.6;0.37;0.47;9.6
070f6a1fab1a4b748875014255d5f65e;7.7;0.38;0.4;12.9
73bd64f7d3ff4c479088ebcef88508ff;6.3;0.25;0.23;9.7
d5842c17122f4539a8a493ceddd463bb;8.3;0.3;0.36;9.3
92fa7197ccd543bda74a907dec9a42d8;6.6;0.22;0.58;9.1
2453ca0731ee4d0ab7f5eb995f142ce7;6.1;0.34;0.31;8.6
f2a1d91366794210b0f57b77f549e856;7.5;0.22;0.29;9.9
300b617441394a00b7b0eec7b686157c;8.3;0.3;0.36;9.3
b6f7317600064c209c198432aef0ef8f;8.0;0.27;0.24;10.9
0b06595409b847848425258ac1d7c9fe;6.1;0.17;0.27;10.2
a110ab0ce72144e18a3180ed5128cb43;7.4;0.18;0.3;9.7
04f9f5cdbf92480084283781e38099f2;6.7;0.16;0.28;11.4
8c97e6a9f2ff492abbc8ad4e05b7aea1;6.1;0.255;0.44;9.5
145eacd526f74cac849b285d9c00c0e2;7.4;0.23;0.25;10.2
4478a0e73cb240cb8ff418be36c0a902;6.4;0.16;0.28;11.1
65328a9cc91849c19b418c76d0593217;6.3;0.25;0.23;9.7
e6d3b7a07ed34c3aab537773702dad4b;6.7;0.27;0.25;9.3
7a06378ca3cd479eb1a43be3bb4c3aab;6.9;0.29;0.23;8.8
b99980c71f6b41a49cc224525b0681f2;9.6;0.21;0.28;10.6
28abe2edb2534de69f773c5ea3d7de0a;6.6;0.62;0.2;9.3
53ac0d75ef7847c8bdd71e908dbe119e;6.4;0.28;0.19;10.2
e3720a50338e43e19086021af46ee032;8.0;0.3;0.28;10.2
6348c7ac8cfe441383ea0dbddf922daf;6.4;0.17;0.27;11.0
2f8d7ea0d79044f691a20d10f3404283;7.3;0.21;0.3;9.6
b49e71a0e7c343abb0e8165e6896b4cd;6.7;0.27;0.25;9.3
527330c78e584305b09a1833dbbb1177;6.9;0.29;0.23;8.8
91193c38c3b8406d94dd3125af9487a1;6.6;0.32;0.26;8.8
75874a3f75034730ade62242ce4a9964;7.4;0.32;0.22;8.9
e76866f2f5a24efc98d5bdcd44abda79;6.6;0.37;0.07;10.0
7c64b6d5c51b44408faed9ca3b505986;7.7;0.43;0.28;12.2
d8ec9dbe318d4dc79e2089d26d658ebc;7.8;0.39;0.26;10.9
eaf4769dba6b4c7692d04c2412d0b4f0;6.5;0.18;0.26;9.5
a32183e9f6574dc189b07aaf720f3b03;7.8;0.4;0.26;10.9
a130526aeaf145eea4498c3f221cc8d8;7.8;0.39;0.26;10.9
e86ae2947c634fcf9cfdcf96d59dafd9;6.9;0.19;0.28;10.8
e4df14b7ebf24a96bf9520f98e34a55c;7.7;0.49;1.0;12.0
c08f47ae9f8344edb48b6279ec31feb2;6.6;0.25;0.35;9.8
62462e29e1f2442d887300861ae7611f;6.5;0.18;0.26;9.5
5bfb4e48bdd745518155b450162e74fe;6.4;0.15;0.36;11.0
456e15e547e84918a6cc5cd1fb7fe6ed;6.4;0.15;0.36;11.0
b3d5cee459304f3baac9516727d0e1e2;8.4;0.17;0.31;9.8
b5988d28db7a447782b8875be8ea4dbe;6.1;0.32;0.37;10.5
7829b8cfae4a498b8869eec030df9d42;8.5;0.21;0.26;11.4
c6920802de354f2bada0bda0ccab9685;8.7;0.45;0.4;10.1
ff99765cfe544a9a96d97e19f54c42ec;6.7;0.24;0.29;11.6
5382d16e7efc480fbe77d8f81ab4ecbc;8.5;0.21;0.26;11.4
b78067c7c6d046db8f3f9d4985221b75;7.4;0.33;0.26;11.8
792559c70ad2492f9fe18b96c11ab6fe;7.2;0.26;0.3;12.1
04b49e3623034f17a55f85da825a45cd;8.2;0.36;0.29;12.0
a3729f530fce480b9daee58aa7ea8a5a;7.8;0.2;0.24;12.1
b33d365afa13449dbdc70a18a659e9df;9.4;0.16;0.3;9.1
5e31dd798a0c4ecda8fb368ad40a5c72;6.4;0.33;0.24;9.3
3c16124687d9449f8744a03e3b244d18;7.8;0.22;0.36;10.4
a4f0753332fb4526b89db340acd5722b;7.4;0.35;0.31;9.1
74dc3c68d0be4ca3993337d6a9755fb3;6.6;0.37;0.24;9.4
3caa7970b54c48c88703135d2182bea1;6.7;0.37;0.41;9.6
3cf259d674eb4c37a6550ae839ab9a10;7.1;0.37;0.32;12.0
03e855c7d13444a6ad33fe03a05f3f3d;6.9;0.25;0.27;11.3
0b9eb88b63534513b9fdf277cb825315;6.8;0.23;0.29;8.7
4263ae86662d42549798a6969001e18a;6.4;0.26;0.21;9.9
100ce4be5b1444ec80329f27293f31b4;7.6;0.3;0.22;9.3
4186144343bb411e8e574373c1db461e;9.4;0.16;0.23;9.5
4428d87d240b46bbb0314c5e365f20aa;6.8;0.23;0.29;8.7
fbeca3406a5f4c40a787af87ece301f7;6.4;0.26;0.21;9.9
ba4e4e555578432b9f0488ed2c7e570d;7.6;0.3;0.22;9.3
e21183eba29f4ab5be2febad60291cae;7.5;0.33;0.39;9.4
3facbd314381426a8b02650efe8cbd33;7.6;0.38;0.2;9.4
caff79f86dcf48279743309b6d648870;8.8;0.2;0.43;8.8
7dabe8f1dd664eba8567d5a0973dd31d;7.5;0.33;0.39;9.4
945f96b218f54fc29babe435de6f8bb9;8.8;0.2;0.43;8.8
3c18fbebe74c4199acc70db6e66fae2a;6.6;0.36;0.21;9.9
44b57bc7a7de443ba7ed7e9d1356673c;7.6;0.38;0.2;9.4
2cc8da9f82cd45ad8189c25611cfbb0b;5.6;0.46;0.24;12.6
e8b9ef1d231e488389ae635d125d8081;7.2;0.15;0.38;11.1
2f241242d2c84f23b3ad40b930ddbcf2;8.2;0.42;0.29;12.8
3cd1037ad6a041268f3ea48387e2e0b1;6.8;0.3;0.35;12.0
a1a872ba2a8944fbb2b8e4828dc6972f;6.7;0.27;0.3;12.0
035581849a7f411db586aa9e8284a93e;7.2;0.5;0.0;9.2
bdff13436dae4c9db36275a868b9d7b2;6.0;0.26;0.29;12.3
535b547528a1402587103b22eb6fffd9;6.8;0.33;0.28;13.0
50348de92992480ab593bc6053dac41d;6.8;0.3;0.35;12.0
619533b10db143e8a8e58a0de050ecd7;7.4;0.29;0.31;10.9
4ab93b8907e84931baea34f1ddc7fed3;8.2;0.42;0.29;12.8
12a28a81c57f44e2905a9e40e10c486c;7.3;0.19;0.24;10.0
30a08cb637214f969e45db8c73c4d31f;6.5;0.32;0.12;9.0
80970c040aea4a6990226e4238922ec4;7.1;0.32;0.4;10.4
dcb6f9cc7b234a01b5bb019c039869ba;6.5;0.32;0.12;9.0
1ef69d88d65e46bbb867f3fb72a3f84d;7.3;0.19;0.24;10.0
f644372341994e9987fdb74552a45d85;7.3;0.17;0.23;10.0
78858d6af824478badcde41e0a0774cb;7.7;0.44;0.24;11.3
d5e55a1a7f2745d0a6fd8483b0b5a01e;7.7;0.44;0.24;11.3
66bc472058134c75928629f7dbeb7171;7.4;0.49;0.24;12.0
41896749567041aab7defdcf5b00a3aa;7.7;0.44;0.24;11.3
f1fc551509474ed1803f7be86842505a;7.4;0.49;0.24;12.0
466c4fcec32c4d05aa8e5c6dcb0ff845;6.4;0.21;0.3;10.6
d6fd352744ef479f86af1898b2ad5e42;8.0;0.55;0.42;9.3
5dd7ba7062e344f5af4eb8d478148327;7.0;0.19;0.23;9.4
6f07728c9b204fa591eff4c93552e7ad;7.2;0.24;0.29;11.0
0999ce13f23a4ab89875b944a8002545;6.5;0.34;0.36;9.3
be0d0a7d40c14fb4b095a6d7d49f119e;7.0;0.19;0.23;9.4
4a4eb16c60fb4835932813de3c3c0605;6.9;0.18;0.33;10.5
c4adb660bbd84f82b0b345a2585dc094;7.2;0.24;0.29;11.0
46178f91cef741baadeb8ee1d31a2951;8.2;0.18;0.31;9.5
a29d7621f5fe40a296e27479ceebfe77;8.3;0.28;0.45;11.2
64763c8fda6246fc8ab2b3dc95ad7dbe;6.1;0.34;0.46;12.3
acae417ef98f46c9b30d189e9320f74c;7.4;0.44;0.2;9.0
1089bdb30d924803bee9e3ea6dcacf2d;7.6;0.26;0.58;9.0
27796406369644099a1b2a17fcf5fcde;7.4;0.44;0.2;9.0
cb09d29a95954a1eaa4a53c820841e91;8.7;0.49;0.57;9.0
034e1463e4b546ddb9152fcb5df483bd;7.0;0.24;0.25;11.4
d663468ff72a4277b90e223eb701bddc;7.1;0.25;0.25;11.0
4227fafbb30148ea86dbefe85329a382;6.1;0.34;0.46;12.3
27af5f50e1a14922901c1fdcd3c38d10;6.4;0.18;0.31;10.4
3603d9e1e6e444c6aa2e318b6229471e;8.3;0.27;0.39;10.3
dd69ef4750804f12a99174a9b81bbfd8;6.8;0.24;0.35;10.5
37b419130fdf47da809e593f1b88b3b6;8.0;0.22;0.28;9.8
f667569d12c848a4b8910ab0ae64fb9a;10.0;0.91;0.42;10.0
dbb29f1345884728b5b15d24e15ca176;8.9;0.34;0.34;9.7
9518374405644ef98cdfff6dcbbdc183;8.9;0.33;0.34;9.7
be38118a19aa41dda308a0f8f78b872f;8.0;0.22;0.28;9.8
551b6fc1195144df981f7bf2e270450c;6.7;0.18;0.19;10.5
